"True Stress, MPa","True Strain, %"
79.33091,0.979947
79.763969,0.981139
79.636253,0.98396
79.205307,0.984621
79.804718,0.985601
79.65609,0.990205
79.838142,0.992164
79.324425,0.993451
79.994057,0.995788
79.686562,0.996968
79.508545,0.997947
79.741058,1.000638
80.214218,1.004415
79.734566,1.005536
79.530144,1.007755
79.772079,1.008817
80.192879,1.009667
79.690704,1.012133
79.477043,1.01362
80.093605,1.017207
79.638771,1.019225
79.994308,1.020452
80.188057,1.021314
80.09861,1.023202
79.658417,1.025184
79.64698,1.028842
80.218292,1.029845
79.755486,1.032417
79.953346,1.033184
80.05986,1.034517
80.286644,1.040026
80.071968,1.04077
80.155472,1.043542
80.503761,1.044875
80.105186,1.045359
80.189102,1.047494
80.473991,1.049901
80.510612,1.053015
80.235336,1.055256
80.203773,1.05653
80.409195,1.057662
80.296745,1.059066
80.206436,1.060823
80.354515,1.065081
80.545715,1.066249
80.319298,1.068396
80.5923,1.069209
80.572693,1.07053
80.397369,1.07355
80.279419,1.076805
80.622414,1.07822
80.774979,1.080826
80.440788,1.08131
80.673386,1.083361
81.055344,1.087159
80.72924,1.089045
80.63089,1.090896
80.596657,1.092937
80.958351,1.093668
80.614647,1.094965
80.821831,1.097111
81.096054,1.101131
80.95475,1.102039
80.758415,1.104491
80.95034,1.105399
81.331367,1.10672
80.667946,1.109136
80.910583,1.11285
81.422478,1.113946
81.170555,1.116245
80.960152,1.117448
80.970329,1.118473
81.445,1.121868
81.206184,1.124155
80.759827,1.125334
81.56691,1.128717
81.3339,1.129341
81.188789,1.12999
81.011124,1.133349
81.710472,1.137262
81.188156,1.13824
81.347527,1.140503
81.485489,1.141576
81.552422,1.14253
81.185104,1.144876
81.218346,1.146325
81.702087,1.149849
81.275871,1.151687
81.096123,1.153007
81.717979,1.154574
81.988342,1.15567
81.483688,1.158286
81.4039,1.161715
81.80658,1.162693
81.477173,1.165121
81.552277,1.166004
81.688713,1.167642
81.844719,1.172626
81.652367,1.173451
81.566757,1.175324
82.023056,1.177798
81.870224,1.178093
81.28495,1.180402
82.044785,1.1831
81.739624,1.185833
81.418205,1.187989
81.849327,1.18932
81.981766,1.190368
81.888336,1.19197
81.570312,1.193584
81.981621,1.198013
82.118073,1.199002
81.675217,1.201111
81.86319,1.202183
82.177605,1.203196
82.276649,1.207365
81.602631,1.209591
81.987946,1.210745
82.263275,1.213466
81.734024,1.214149
82.04776,1.21608
82.425682,1.219613
82.236809,1.22178
82.161621,1.223923
82.035698,1.225607
82.74678,1.226278
82.21682,1.226479
82.205559,1.229941
82.576508,1.233685
82.168152,1.234651
82.30867,1.237159
82.555862,1.238136
82.44207,1.239195
82.268562,1.241244
82.549561,1.242857
82.572418,1.246719
82.355125,1.248932
82.065208,1.249815
82.498161,1.250875
82.883797,1.252841
82.290314,1.255737
82.435577,1.258656
82.908684,1.261011
