"True Stress, MPa","True Strain, %"
33.498615,32.003857
34.491581,32.079418
35.197453,32.154984
36.488033,32.230305
37.25032,32.305725
38.344231,32.381111
39.314087,32.456348
40.17522,32.531544
41.188038,32.606735
41.973793,32.681877
43.098114,32.75692
20.97316,32.831936
26.06118,32.906876
22.151915,32.9818
40.440296,33.056725
29.761013,33.131355
29.800314,33.206146
30.451212,33.280712
31.626287,33.355484
32.635777,33.429855
33.701546,33.504391
35.156063,33.578793
36.137745,33.653252
37.28627,33.727459
38.12133,33.801765
39.328117,33.875977
39.997746,33.950073
22.129721,34.024239
22.541117,34.098202
18.576044,34.172268
33.414883,34.24622
25.869202,34.320023
25.402172,34.393963
26.234909,34.467728
27.729406,34.541428
29.012093,34.615154
30.65416,34.68877
31.867929,34.762329
32.900505,34.83577
34.061356,34.909294
35.218204,34.982689
35.936497,35.055962
37.127491,35.1292
24.008512,35.202541
19.47094,35.27557
15.847061,35.348736
25.736494,35.421795
22.203909,35.494881
20.61739,35.567776
21.325205,35.6408
23.05797,35.713539
24.886719,35.786434
26.416393,35.859165
28.074171,35.932011
29.18454,36.004589
30.442249,36.077209
31.679653,36.149742
32.664261,36.222153
34.260616,36.294697
27.391983,36.367027
13.187175,36.439373
11.965413,36.5117
16.611961,36.583878
20.139406,36.656055
15.82718,36.728188
16.53904,36.800293
18.093504,36.872311
19.499191,36.944313
21.123222,37.016167
22.812321,37.088081
24.369818,37.159843
25.698627,37.231693
27.105844,37.303356
28.316708,37.375015
29.328434,37.446598
30.430075,37.518208
5.65301,37.589699
7.493473,37.66119
2.920657,37.732502
17.990366,37.803791
5.05639,37.875122
1.919273,37.946415
0.288605,38.017548
-0.694928,38.088787
-0.672114,38.159821
-0.646474,38.231003
-0.514781,38.301937
-1.096257,38.372856
-1.0326,38.443821
-0.823788,38.514629
-1.100145,38.585411
-1.239062,38.656132
-1.104696,38.726841
-0.649115,38.797573
-0.724589,38.868122
-0.863038,38.93869
-0.610304,39.009098
-0.918814,39.07967
-0.917691,39.150024
-0.853683,39.220409
-0.991319,39.290615
-0.774605,39.360886
-0.650963,39.431107
-0.831684,39.501263
-0.883445,39.571381
-0.906851,39.641411
-1.177993,39.711372
-0.756536,39.781384
-0.883048,39.85136
-0.945775,39.921169
-0.857378,39.991024
-0.877751,40.060844
-0.759187,40.130554
-0.604771,40.200153
-0.962115,40.269875
-1.130473,40.339386
-1.003661,40.408955
-1.055873,40.478359
-1.063804,40.547817
-1.080415,40.617023
-0.810244,40.686485
-0.783375,40.755642
-1.009944,40.825005
-0.742082,40.894035
-1.000376,40.963264
-1.092534,41.032211
-0.869651,41.101345
-1.052302,41.170284
-1.11183,41.239231
-1.074173,41.308212
-0.85736,41.376957
-1.222405,41.445881
-1.205347,41.514645
-1.247723,41.583328
-1.039962,41.651985
-1.098144,41.720642
-0.808155,41.789211
-0.878364,41.857704
-0.925485,41.92609
-0.954133,41.994495
-0.921619,42.062981
-1.164206,42.131256
-1.092977,42.199512
-1.134639,42.267704
-0.941313,42.335968
-1.015847,42.404076
-0.847448,42.472141
-0.760535,42.540295
-0.898222,42.608284
-0.976656,42.676197
-0.924924,42.744186
-1.037569,42.812019
-1.154988,42.879845
-1.061817,42.947651
-0.832202,43.015339
-1.075713,43.082897
-0.94818,43.150108
-0.78014,43.17033
-0.760915,43.170383
-0.748715,43.170506
-0.910152,43.170593
-0.84403,43.170555
-1.190627,43.170612
-0.906468,43.170612
-0.861076,43.170612
-1.160744,43.170612
-0.832453,43.170612
-1.053424,43.170612
-1.146418,43.170612
-0.871411,43.170589
-0.795713,43.170506
-0.980151,43.170589
-1.239251,43.170406
