"True Stress, MPa","True Strain, %"
123.608696,15.004246
115.739677,15.093963
114.357422,15.183406
113.979179,15.272748
114.712173,15.362156
115.274979,15.451306
116.082329,15.54047
116.848228,15.629582
117.31385,15.718475
118.058357,15.80746
118.928101,15.896286
119.535522,15.984875
120.312431,16.073566
104.823639,16.162207
108.862991,16.250555
106.328262,16.339138
119.682861,16.427526
109.814651,16.515839
107.893944,16.604042
108.049568,16.692221
108.250458,16.780251
108.701714,16.868248
109.508995,16.956171
110.225227,17.044071
110.829231,17.131693
112.121086,17.21944
112.505829,17.307077
113.463806,17.394556
114.222008,17.482027
101.742882,17.569326
102.05378,17.656559
100.377663,17.743757
110.988464,17.830988
104.540878,17.918011
101.822464,18.00498
101.477028,18.091846
101.483238,18.17865
102.155838,18.265547
102.98996,18.35214
103.730209,18.438671
104.594902,18.525286
105.376411,18.611811
106.184654,18.698179
106.873726,18.784414
107.752167,18.870802
99.914139,18.956837
94.347801,19.042919
94.914726,19.128902
101.694229,19.214939
100.040497,19.300882
96.116402,19.386621
95.391357,19.47225
95.799255,19.558084
96.152626,19.643494
96.902145,19.728941
97.729591,19.81447
98.258118,19.899769
99.21093,19.984976
100.040161,20.07029
100.601074,20.155371
101.631271,20.24053
101.331322,20.325468
83.005356,20.410284
88.76503,20.495262
89.6558,20.579851
97.014931,20.664663
89.461197,20.749311
88.550232,20.833858
88.70047,20.918417
88.942436,21.002707
89.628517,21.08695
90.4515,21.171366
86.835602,21.238407
74.719276,21.242758
68.971413,21.242825
64.840981,21.242899
61.002983,21.243078
58.856823,21.243067
38.087605,21.242914
38.533264,21.242998
32.669899,21.242882
46.456341,21.243128
36.080524,21.243067
34.458519,21.243067
33.594315,21.243073
33.209175,21.243067
33.215069,21.243067
32.907883,21.243067
32.846634,21.243067
33.183937,21.242779
32.934856,21.243109
33.427837,21.242859
33.390404,21.242817
33.638428,21.243082
18.715105,21.243067
19.073029,21.242912
33.643627,21.242859
26.096136,21.242941
26.103081,21.243099
26.372728,21.243071
27.149616,21.243086
27.678886,21.242949
28.230309,21.243134
28.643801,21.243067
29.14934,21.243067
29.731178,21.243057
30.443287,21.243069
27.918467,21.23834
29.803989,21.238462
30.179228,21.238131
30.842957,21.238186
31.342123,21.238186
31.42045,21.238186
31.825705,21.238186
32.484875,21.238186
32.383564,21.238178
32.922863,21.238186
33.375301,21.238186
33.719681,21.238176
