"True Stress, MPa","True Strain, %"
-0.344195,42.125546
-0.161007,42.193752
-0.262651,42.262074
-0.28904,42.330212
-0.388842,42.398403
-0.284356,42.466476
-0.075756,42.534592
0.003465,42.60257
-0.20959,42.670582
-0.223053,42.738487
-0.063456,42.776836
-0.048512,42.776047
-0.132788,42.776047
-0.123037,42.776173
-0.238435,42.776283
0.160044,42.776157
-0.307151,42.776188
-0.12533,42.776047
-0.128529,42.776047
-0.314283,42.77607
-0.421118,42.776283
-0.457675,42.776047
