"True Stress, MPa","True Strain, %"
130.823975,10.044905
130.858505,10.139002
131.515381,10.23305
131.99147,10.327008
132.603958,10.420777
132.983261,10.514519
133.718079,10.608143
134.219635,10.701623
134.70697,10.795275
135.305161,10.888606
121.100815,10.981822
124.918472,11.075133
123.956749,11.16827
136.258072,11.261342
127.631836,11.354273
125.497383,11.447259
125.111549,11.539973
125.092743,11.632733
125.533897,11.725359
126.324791,11.817866
126.855774,11.910383
127.531631,12.002687
128.019806,12.095051
128.401291,12.187174
129.454834,12.279311
129.893723,12.371407
119.282707,12.46341
118.610962,12.555183
118.722084,12.646948
128.469574,12.738697
123.761086,12.830192
120.195633,12.921674
119.543243,13.013086
119.613144,13.104498
120.247978,13.195792
120.569221,13.286929
121.162941,13.378056
121.908791,13.469097
122.404968,13.559903
123.376808,13.65092
124.050476,13.741665
124.40403,13.832391
119.331047,13.922932
109.742798,14.013556
113.403404,14.103949
118.77977,14.194377
120.221237,14.284652
114.551254,14.374887
113.443657,14.465089
113.666382,14.555039
113.989594,14.644918
114.532562,14.734843
115.042702,14.824577
115.91185,14.914292
116.357925,15.003992
117.07,15.093506
117.535156,15.182919
118.129951,15.272377
119.074165,15.361772
100.449562,15.450909
107.468262,15.540149
105.62262,15.629185
119.99456,15.71826
108.953415,15.807064
107.617043,15.895964
107.305161,15.984756
107.849342,16.073347
108.321159,16.16188
108.877792,16.250372
109.322212,16.338882
110.176994,16.427237
110.598244,16.515532
111.561531,16.60367
112.362206,16.691902
112.944542,16.779865
97.619118,16.867983
101.222755,16.955891
99.415352,17.043701
112.466904,17.131506
103.427994,17.219147
101.178764,17.306786
101.13549,17.394249
101.651375,17.481714
102.117317,17.56905
102.745834,17.656326
103.206673,17.743591
104.234802,17.830633
104.917892,17.917683
105.678818,18.004702
106.225761,18.091661
107.130165,18.178434
95.505753,18.265289
94.797165,18.351858
94.29837,18.43854
104.542557,18.525108
99.200134,18.6115
96.098526,18.697924
95.403091,18.784281
95.71389,18.870617
96.156792,18.956816
96.801056,19.042919
97.477631,19.128893
97.970924,19.214813
99.005173,19.300638
99.677956,19.386427
100.261223,19.472187
101.125702,19.557783
94.85556,19.643246
85.890038,19.728798
88.591248,19.814198
94.438126,19.899534
95.209831,19.984846
89.728813,20.070095
89.154778,20.155128
89.469246,20.240202
89.92617,20.325207
90.749313,20.41013
91.291321,20.495047
92.251549,20.579746
93.278542,20.664471
93.84726,20.749077
94.781975,20.833658
95.818047,20.918091
96.197014,21.002625
76.575096,21.087013
83.573975,21.171225
82.000961,21.255424
95.651703,21.339499
84.902237,21.423576
84.045807,21.50753
83.913353,21.591534
84.358826,21.67531
84.715027,21.759098
85.462868,21.842735
86.858475,21.92639
87.768471,22.010067
88.545311,22.093422
89.379585,22.176996
90.072479,22.260275
90.914093,22.343632
74.350189,22.426849
78.270645,22.509943
75.43911,22.593063
89.919563,22.675985
79.978004,22.759064
78.317009,22.841822
78.475777,22.924623
78.428986,23.007439
79.580849,23.090097
80.39296,23.17277
81.204201,23.255209
82.261513,23.337772
82.98954,23.420124
83.711418,23.502356
84.707634,23.584778
85.515961,23.666868
72.883324,23.749067
72.045937,23.831079
70.77256,23.913151
81.489708,23.995041
75.62989,24.076937
72.734711,24.158583
72.561218,24.240412
73.058098,24.322155
73.886749,24.403507
74.672272,24.485186
75.218071,24.566547
76.081818,24.647924
77.045204,24.729216
78.073128,24.810566
79.051315,24.891598
80.002525,24.972826
72.640839,25.053925
63.621521,25.134924
65.559357,25.215965
72.001152,25.296801
71.910324,25.377619
67.087822,25.458302
66.754234,25.539042
67.0578,25.619495
67.872849,25.700127
68.616096,25.780607
69.666855,25.860989
70.272156,25.941292
71.480438,26.021498
72.649323,26.101809
73.424248,26.18191
74.345146,26.262003
74.931252,26.342054
53.581783,26.422047
60.769585,26.501957
59.112911,26.581795
71.965805,26.661497
61.663589,26.74131
61.06451,26.820911
61.380127,26.900455
62.381592,26.980042
63.289818,27.059521
64.541687,27.138847
65.380135,27.218204
65.996948,27.297522
67.405579,27.376629
68.184395,27.455826
68.97686,27.534832
70.012329,27.613836
51.754841,27.692793
55.266159,27.771734
51.607971,27.8505
67.07428,27.929216
57.02953,28.007923
55.644985,28.086567
55.882893,28.165123
56.702305,28.243717
57.763966,28.32214
58.735531,28.400568
59.814693,28.478819
60.659508,28.557058
61.67099,28.635395
62.512405,28.71348
63.094143,28.791563
64.400208,28.869598
50.131248,28.947538
49.002007,29.025545
46.617775,29.103312
58.205471,29.181116
52.284409,29.25882
50.364674,29.336412
50.332638,29.414085
51.086128,29.491524
52.442173,29.569073
53.444881,29.646454
54.267319,29.72386
55.280476,29.801119
56.300735,29.878414
57.12558,29.95557
57.985611,30.032698
58.433743,30.109768
50.398258,30.186779
41.758953,30.263773
42.05938,30.340622
49.247856,30.417429
49.381702,30.494184
45.412312,30.570974
45.506241,30.647497
46.267563,30.724154
47.470455,30.800655
48.370453,30.87723
49.450233,30.953638
50.521858,31.0299
51.321205,31.106333
51.880329,31.182487
52.935143,31.258791
53.745991,31.334871
54.643997,31.410971
31.135008,31.487015
37.724213,31.562943
36.750542,31.638826
49.602097,31.714649
40.373497,31.790419
40.534679,31.8661
41.213722,31.941658
42.08847,32.0173
43.273678,32.092846
44.210251,32.168297
45.295479,32.243755
45.80151,32.319157
46.953003,32.394459
47.646427,32.469734
48.428497,32.544971
49.407402,32.620106
29.601604,32.695282
32.575054,32.770348
28.217031,32.845356
45.522461,32.920216
35.789021,32.995125
35.202202,33.069855
35.712555,33.14465
37.120884,33.219395
37.881809,33.293896
38.969391,33.368515
40.022778,33.443069
40.864635,33.517567
41.702293,33.591972
42.596046,33.666309
44.067345,33.740692
44.519627,33.814869
29.07152,33.889153
27.570738,33.9632
24.281466,34.037373
37.28326,34.111435
31.658827,34.18544
30.269047,34.259308
31.123501,34.333164
32.273582,34.407082
33.355652,34.480759
34.582554,34.554531
35.603806,34.628235
36.437309,34.701836
37.132389,34.775402
38.403492,34.848835
39.067894,34.922306
39.735237,34.995693
30.360697,35.069046
20.969536,35.142292
19.995914,35.215462
27.129128,35.288612
27.439163,35.361729
24.580753,35.434799
25.625637,35.507782
26.856421,35.580719
28.09819,35.653736
29.817396,35.726517
31.073483,35.799385
32.380543,35.872047
33.459419,35.944714
34.758411,36.017467
35.702633,36.090008
36.751633,36.162567
37.1647,36.235012
12.495745,36.307476
17.167326,36.379814
15.986625,36.45219
27.839252,36.524437
20.49069,36.596581
21.529945,36.668877
23.049082,36.74091
24.541187,36.812931
26.072495,36.885071
27.817888,36.957043
29.483149,37.0289
30.621674,37.100792
31.890554,37.1726
33.145645,37.244358
34.340897,37.316055
35.277439,37.387669
13.29082,37.459263
13.130301,37.530903
6.40281,37.602341
26.57704,37.67363
16.496758,37.745186
16.521944,37.81646
18.132971,37.887707
19.458672,37.958977
21.054455,38.030136
22.576311,38.101292
23.858376,38.172508
25.141634,38.2435
25.874983,38.314548
26.410872,38.385502
26.831341,38.456387
26.496862,38.527241
7.833812,38.598091
3.294748,38.668812
0.543451,38.739483
13.954742,38.810059
3.996369,38.880699
0.280439,38.951157
-0.87466,39.021664
-1.424627,39.092136
-1.797571,39.162449
-1.895804,39.232769
-2.000848,39.30307
-1.935418,39.373413
-1.821272,39.443413
-2.153483,39.513699
-2.058428,39.583729
-1.929361,39.653889
-2.137802,39.723873
-2.409765,39.793854
-2.154258,39.863758
-2.003316,39.933571
-2.318347,40.003441
-2.313655,40.073177
-2.086103,40.142796
-1.827184,40.212524
-2.272778,40.282124
-2.076644,40.351597
-2.32687,40.421085
-2.410618,40.490608
-2.102525,40.559978
-1.89146,40.629372
-1.963245,40.698658
-2.432316,40.767982
-2.173143,40.837124
-2.255771,40.906311
-2.172049,40.975544
-2.07663,41.044655
-2.033059,41.113552
-2.042279,41.182564
-2.17978,41.251591
-1.562794,41.320438
-2.014822,41.389286
-2.093038,41.45808
-2.180412,41.52692
-2.139804,41.595505
-2.138403,41.664238
-2.058922,41.732861
-2.050347,41.801319
-2.137871,41.869884
-2.217417,41.938377
-2.098848,42.006752
-2.008054,42.075176
-2.069181,42.143501
-2.157084,42.211662
-2.362143,42.280029
-2.118069,42.348125
-2.44901,42.395901
-2.424733,42.397137
-2.188951,42.396954
-2.212242,42.397053
-2.136423,42.397053
-2.363732,42.397053
-2.40914,42.397053
-2.202667,42.397038
-2.474739,42.396896
-2.297114,42.39698
-2.273013,42.396946
-2.318619,42.39695
-2.297602,42.397003
